condition_id,batch_id,pressure_axis,expected_pressure_axes,expected_pressure_count,intervention_role,variant,pressure_level,pair_id,pressure_pair_key,physical_strategy_id,coordinator_pressure_kind,coordinator_shape_id,scenario_level,join_shape_id,planned_counterfactual_pair,result_equivalence_status,is_negative_control,is_calibration,network_subblock,template_id,logical_question_id,sql_shape_id,param_json,dataset_profile_id,dataset_size_class,dataset_skew_level,regional_distribution,runtime_config_id,topology_id,execution_strategy,physical_execution_count,repetition_count,stable_identity_valid,sentinel_flag
cond-763ef0a4f058a909af3f,batch-140-regional,regional_finalization,regional_finalization,1,positive_case,stressed,stressed,pair-ea7c4c83dc24df6ad24579dd,regional__single_edge_user_topk,,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_regional_user_value_topk,user_value_topk,sql-c98c445cfe68efda,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-01 00:00:00+00"", ""limit_k"": 25000, ""tenant_modulus"": 1}",raw-large-balanced-v1,large,balanced,balanced,pressure_regional_memory_stressed,eu_us_gac,fdw_raw,3,3,True,false
cond-76a3ddaad1432bc83908,batch-100-gac,gac_finalization,gac_finalization,1,positive_case,mitigated,mitigated,pair-15f4fd594cb7851dffe211c9,gac__memory_response,gac_raw_aggregate,"group_merge,sort_topk,memory_spill",user_group_topk_memory,parameterized,,True,pending_execution,False,False,not_applicable,gac_fdw_coordinator_raw_user_topk,user_value_topk,sql-7b24f8418a84dae1,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-01 00:00:00+00"", ""limit_k"": 5000, ""tenant_modulus"": 1}",pilot-balanced-v1,medium,balanced,balanced,pressure_gac_memory_mitigated,eu_us_gac,multiregion_union,3,3,True,false
cond-76a5eb42d7ef056efba8,batch-140-regional,regional_finalization,regional_finalization,1,calibration,intermediate,intermediate,pair-191141dc83ab5650b0f969d7,regional__single_edge_user_topk,,,,,,True,pending_execution,False,True,not_applicable,gac_fdw_single_edge_regional_user_value_topk,user_value_topk,sql-f3a1bda4764c0eb3,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-17 00:00:00+00"", ""limit_k"": 50000, ""tenant_modulus"": 1}",raw-small-balanced-v1,small,balanced,balanced,pressure_regional_memory_intermediate,eu_us_gac,fdw_raw,3,3,True,false
cond-76b0c2caea8209ec28dd,batch-130-repartition,repartition_join,repartition_join,1,positive_case,stressed,stressed,pair-2dfec967eca0f44903379a2d,repartition__row_sample__moderate,repartition_mapmerge_join,,,moderate,joined_row_sample,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_repartition_joined_event_sample_pair,joined_event_sample,sql-049280ca74dbb0e7,"{""as_of_unix"": 1782864000, ""limit_k"": 100, ""lookback_days"": 7, ""tenant_id_filter"": 0, ""tenant_modulus"": 4, ""user_id_max"": 25}",raw-small-balanced-v1,small,balanced,balanced,gac_force_remote_join,eu_us_gac,fdw_raw,3,3,True,false
cond-782ebb30eea876a3fd35,batch-130-repartition,repartition_join,repartition_join,1,positive_case,stressed,stressed,pair-1452c60f68236ff230225ed0,repartition__scalar_summary__sparse,repartition_mapmerge_join,,,sparse,scalar_summary,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_repartition_join_summary_pair,joined_event_summary,sql-e4cddcd541d6b364,"{""as_of_unix"": 1782864000, ""lookback_days"": 1, ""tenant_id_filter"": 0, ""tenant_modulus"": 16, ""user_id_max"": 5}",pilot-balanced-wide-global-dim-v1,medium,balanced,balanced,gac_force_remote_join,eu_us_gac,fdw_raw,3,3,True,false
cond-78363ef0b2a11b51eceb,batch-140-regional,regional_finalization,,0,negative_control,mitigated,mitigated,pair-d6f52c1af74bb81143b59713,regional__tenant_point_control,,,,,,True,pending_execution,True,False,not_applicable,gac_fdw_tenant_point_rollup,tenant_point_rollup,sql-75c18b92ffbbbe50,"{""as_of_unix"": 1782864000, ""lookback_days"": 7, ""tenant_id"": 10}",raw-large-balanced-v1,large,balanced,balanced,pressure_regional_memory_mitigated,eu_us_gac,fdw_raw,3,3,True,false
cond-787cdf715bd485b8ffc3,batch-100-gac,gac_finalization,gac_finalization,1,positive_case,stressed,stressed,pair-779aaccbeeb4b0bd44284e8b,gac__memory_response,gac_raw_aggregate,"group_merge,sort_topk,memory_spill",user_group_topk_memory,parameterized,,True,pending_execution,False,False,not_applicable,gac_fdw_coordinator_raw_user_topk,user_value_topk,sql-3ea360aec07dbc34,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-01 00:00:00+00"", ""limit_k"": 5000, ""tenant_modulus"": 4}",raw-large-balanced-v1,large,balanced,balanced,pressure_gac_memory_stressed,eu_us_gac,multiregion_union,3,3,True,false
cond-78facdddbe044df46791,batch-140-regional,regional_finalization,,0,negative_control,mitigated,mitigated,pair-4c18b7d1401101a77c4c1916,regional__tenant_point_control,,,,,,True,pending_execution,True,False,not_applicable,gac_fdw_tenant_point_rollup,tenant_point_rollup,sql-9bdb9ef3b89c5575,"{""as_of_unix"": 1782864000, ""lookback_days"": 7, ""tenant_id"": 100}",raw-small-balanced-v1,small,balanced,balanced,pressure_regional_memory_mitigated,eu_us_gac,fdw_raw,3,3,True,false
cond-790d3319a1e0b573adab,batch-110-remote,remote_path,remote_path,1,calibration,intermediate,intermediate,pair-36ca898fc2abb496fd5a93c1,remote_cal_delay__join,,,,,,True,pending_execution,False,True,delay_only,gac_fdw_multiregion_global_user_join,global_user_topk,sql-1b5e3affbe96059e,"{""as_of_unix"": 1782864000, ""limit_k"": 100, ""lookback_days"": 14}",raw-small-balanced-v1,small,balanced,balanced,pressure_remote_delay_20ms,eu_us_gac,multiregion_union,3,3,True,false
cond-7921c2e551c9d2157184,batch-140-regional,regional_finalization,regional_finalization,1,positive_case,stressed,stressed,pair-010ea85671a498e59cd868f8,regional__single_edge_user_topk,,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_regional_user_value_topk,user_value_topk,sql-f900e40092ec078f,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-01 00:00:00+00"", ""limit_k"": 50000, ""tenant_modulus"": 4}",pilot-balanced-v1,medium,balanced,balanced,pressure_regional_memory_stressed,eu_us_gac,fdw_raw,3,3,True,false
cond-7923b87d56bc4cc010e6,batch-100-gac,gac_finalization,gac_finalization,1,positive_case,mitigated,mitigated,pair-45c0d0eb1ef8ac1c9d460916,gac__global_topk,regional_topk_candidates,"fanin,sort_topk",event_topk,parameterized,,True,pending_execution,False,False,not_applicable,gac_fdw_coordinator_regional_event_topk,event_raw_wide_sample,sql-16cdd2f931d03a2d,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-01 00:00:00+00"", ""limit_k"": 500}",pilot-balanced-v1,medium,balanced,balanced,default,eu_us_gac,multiregion_union,3,3,True,false
cond-7993c0cba55c066ad7b3,batch-140-regional,regional_finalization,,0,negative_control,mitigated,mitigated,pair-47cdedcc22a4a5475bf66b50,regional__tenant_point_control,,,,,,True,pending_execution,True,False,not_applicable,gac_fdw_tenant_point_rollup,tenant_point_rollup,sql-75c18b92ffbbbe50,"{""as_of_unix"": 1782864000, ""lookback_days"": 7, ""tenant_id"": 10}",raw-small-balanced-v1,small,balanced,balanced,pressure_regional_memory_mitigated,eu_us_gac,fdw_raw,3,3,True,false
cond-79c372b2703df5b47b17,batch-140-regional,regional_finalization,regional_finalization,1,positive_case,stressed,stressed,pair-e34e76480024c0820e9fa352,regional__single_edge_user_topk,,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_regional_user_value_topk,user_value_topk,sql-ea7fba9e83684f98,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-01 00:00:00+00"", ""limit_k"": 25000, ""tenant_modulus"": 2}",raw-small-balanced-v1,small,balanced,balanced,pressure_regional_memory_stressed,eu_us_gac,fdw_raw,3,3,True,false
cond-7a6a455d57ad89523048,batch-100-gac,gac_finalization,gac_finalization,1,positive_case,stressed,stressed,pair-e9bc3da35f2df241fd92e56d,gac__local_join,gac_local_hash_join,"fanin,local_join,group_merge",user_segment_join,parameterized,,True,pending_execution,False,False,not_applicable,gac_fdw_coordinator_local_user_join,user_segment_topk,sql-2e6a7da838c644d9,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-01 00:00:00+00"", ""tenant_modulus"": 2}",raw-large-balanced-v1,large,balanced,balanced,default,eu_us_gac,multiregion_union,3,3,True,false
cond-7ac33b302b9831343c22,batch-110-remote,remote_path,remote_path,1,positive_case,mitigated,mitigated,pair-54841009767aea4e17b0ffca,remote_main__join,,,,,,True,pending_execution,False,False,bundled_remote,gac_fdw_multiregion_global_user_join,global_user_topk,sql-141aa34e20049b28,"{""as_of_unix"": 1782864000, ""limit_k"": 100, ""lookback_days"": 7}",raw-large-balanced-v1,large,balanced,balanced,pressure_remote_mitigated,eu_us_gac,multiregion_union,3,3,True,false
cond-7b55d9dad7638cef276e,batch-100-gac,gac_finalization,gac_finalization,1,positive_case,mitigated,mitigated,pair-c7aaf5c2989ca2887d5477dd,gac__global_distinct,regional_distinct,"fanin,distinct_dedup",active_user_distinct,parameterized,,True,pending_execution,False,False,not_applicable,gac_fdw_coordinator_regional_distinct_users,distinct_active_users,sql-aaaa306d924f6388,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-01 00:00:00+00"", ""user_id_max"": 25}",raw-small-balanced-v1,small,balanced,balanced,default,eu_us_gac,multiregion_union,3,3,True,false
cond-7b787062371710d9e067,batch-110-remote,remote_path,,0,negative_control,mitigated,mitigated,pair-108be5906ce8d26e5b0c9b4e,remote_main__etl_local_control,,,,,,True,pending_execution,True,False,bundled_remote,gac_etl_top_tenants,top_tenants,sql-d3e3427daf2e443b,"{""as_of_unix"": 1782864000, ""limit_k"": 50, ""lookback_days"": 30}",raw-small-balanced-v1,small,balanced,balanced,pressure_remote_mitigated,eu_us_gac,etl_materialized,3,3,True,false
cond-7b7d436cd9b5adae9228,batch-140-regional,regional_finalization,regional_finalization,1,positive_case,stressed,stressed,pair-6bc57226eaa74ccbc4bdcb16,regional__single_edge_user_topk,,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_regional_user_value_topk,user_value_topk,sql-4a294e3190c3f82a,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-24 00:00:00+00"", ""limit_k"": 50000, ""tenant_modulus"": 4}",raw-large-balanced-v1,large,balanced,balanced,pressure_regional_memory_stressed,eu_us_gac,fdw_raw,3,3,True,false
cond-7be5943c4f81031d9b50,batch-140-regional,regional_finalization,regional_finalization,1,positive_case,stressed,stressed,pair-1089ef62908f5331c5dbf420,regional__single_edge_user_topk,,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_regional_user_value_topk,user_value_topk,sql-40119e8b2fed389f,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-24 00:00:00+00"", ""limit_k"": 25000, ""tenant_modulus"": 4}",pilot-balanced-v1,medium,balanced,balanced,pressure_regional_memory_stressed,eu_us_gac,fdw_raw,3,3,True,false
cond-7ca4944bfa34bbcab99d,batch-110-remote,remote_path,remote_path,1,positive_case,stressed,stressed,pair-4ad40154797754cc94eaa2b0,remote_main__raw_region_rollup,,,,,,True,pending_execution,False,False,bundled_remote,gac_fdw_multiregion_raw_region_rollup,event_full_scan_summary,sql-5169e003072141cf,"{""as_of_unix"": 1782864000, ""lookback_days"": 7}",pilot-balanced-v1,medium,balanced,balanced,pressure_remote_raw_stressed,eu_us_gac,multiregion_union,3,3,True,false
cond-7cf3bcc1a3b41f73ef07,batch-100-gac,gac_finalization,,0,negative_control,stressed,stressed,pair-9b2146a8e3d326255d57bfa6,gac__tenant_point_control,,negative_control,tenant_point,,,True,pending_execution,True,False,not_applicable,gac_fdw_multiregion_tenant_point_raw_finalize,tenant_point_rollup,sql-92a69f228d893609,"{""as_of_unix"": 1782864000, ""eu_tenant_id"": 1, ""lookback_days"": 30, ""us_tenant_id"": 10001}",raw-small-balanced-v1,small,balanced,balanced,pressure_gac_memory_stressed,eu_us_gac,multiregion_union,3,3,True,false
cond-7d1a93a610e20bf7f4ee,batch-100-gac,gac_finalization,,0,negative_control,stressed,stressed,pair-21c81f6894e355cd61af0d88,gac__selective_filter_control,,negative_control,selective_summary,,,True,pending_execution,True,False,not_applicable,gac_fdw_multiregion_event_filter_summary,event_filter_summary,sql-ebe58e2c7dbf8ccf,"{""as_of_unix"": 1782864000, ""lookback_days"": 30, ""min_value"": 900}",raw-small-balanced-v1,small,balanced,balanced,pressure_gac_memory_stressed,eu_us_gac,multiregion_union,3,3,True,false
cond-7df4b2dd6a56c1ac8ec1,batch-110-remote,remote_path,,0,negative_control,mitigated,mitigated,pair-8310b26d94bee7813f034331,remote_main__etl_local_control,,,,,,True,pending_execution,True,False,bundled_remote,gac_etl_top_tenants,top_tenants,sql-26f632aaa519ab78,"{""as_of_unix"": 1782864000, ""limit_k"": 50, ""lookback_days"": 7}",pilot-balanced-v1,medium,balanced,balanced,pressure_remote_mitigated,eu_us_gac,etl_materialized,3,3,True,false
cond-7e27ba74060d5814e9ef,batch-100-gac,gac_finalization,gac_finalization,1,positive_case,stressed,stressed,pair-c7aaf5c2989ca2887d5477dd,gac__global_distinct,gac_raw_distinct,"fanin,distinct_dedup",active_user_distinct,parameterized,,True,pending_execution,False,False,not_applicable,gac_fdw_coordinator_raw_distinct_users,distinct_active_users,sql-199f7e3a82c1ad80,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-01 00:00:00+00"", ""user_id_max"": 25}",raw-small-balanced-v1,small,balanced,balanced,default,eu_us_gac,multiregion_union,3,3,True,false
cond-7e7b466efd342050440d,batch-130-repartition,repartition_join,repartition_join,1,positive_case,stressed,stressed,pair-430e12c1ff10e0251843f728,repartition__segment_aggregate__broad,repartition_mapmerge_join,,,broad,segment_aggregate,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_repartition_user_join_pair,user_segment_topk,sql-a3013285c601c50d,"{""as_of_unix"": 1782864000, ""limit_k"": 50, ""lookback_days"": 30, ""tenant_id_filter"": 0, ""tenant_modulus"": 1, ""user_id_max"": 2147483647}",pilot-balanced-v1,medium,balanced,balanced,gac_force_remote_join,eu_us_gac,fdw_raw,3,3,True,false
cond-7edd7ba6cf0f675c688a,batch-130-repartition,repartition_join,repartition_join,1,positive_case,stressed,stressed,pair-9676179917c72bc33e305761,repartition__user_topk__broad,repartition_mapmerge_join,,,broad,user_value_topk,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_repartition_user_value_topk_pair,joined_user_value_topk,sql-e4d63da372b91ab4,"{""as_of_unix"": 1782864000, ""limit_k"": 100, ""lookback_days"": 30, ""tenant_id_filter"": 0, ""tenant_modulus"": 1, ""user_id_max"": 2147483647}",raw-large-balanced-wide-global-dim-v1,large,balanced,balanced,gac_force_remote_join,eu_us_gac,fdw_raw,3,3,True,false
cond-7f65c419164d42479bde,batch-100-gac,gac_finalization,gac_finalization,1,positive_case,mitigated,mitigated,pair-b05c1d644b1ac52b494056b3,gac__global_distinct,regional_distinct,"fanin,distinct_dedup",active_user_distinct,parameterized,,True,pending_execution,False,False,not_applicable,gac_fdw_coordinator_regional_distinct_users,distinct_active_users,sql-aaaa306d924f6388,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-01 00:00:00+00"", ""user_id_max"": 25}",raw-large-balanced-v1,large,balanced,balanced,default,eu_us_gac,multiregion_union,3,3,True,false
cond-8045ecc75ccb364e63ae,batch-130-repartition,repartition_join,repartition_join,1,positive_case,mitigated,mitigated,pair-9bed7e374b927cfcf247e6e5,repartition__scalar_summary__moderate,colocated_distributed_join,,,moderate,scalar_summary,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_colocated_join_summary_pair,joined_event_summary,sql-c54b5f97f8840925,"{""as_of_unix"": 1782864000, ""lookback_days"": 7, ""tenant_id_filter"": 0, ""tenant_modulus"": 4, ""user_id_max"": 25}",raw-small-balanced-wide-global-dim-v1,small,balanced,balanced,gac_force_remote_join,eu_us_gac,fdw_raw,3,3,True,false
cond-805333517e8262b774de,batch-140-regional,regional_finalization,,0,negative_control,stressed,stressed,pair-14612a717333a97d34930fa5,regional__tenant_point_control,,,,,,True,pending_execution,True,False,not_applicable,gac_fdw_tenant_point_rollup,tenant_point_rollup,sql-6d1b752cb3a52530,"{""as_of_unix"": 1782864000, ""lookback_days"": 7, ""tenant_id"": 1000}",raw-small-balanced-v1,small,balanced,balanced,pressure_regional_memory_stressed,eu_us_gac,fdw_raw,3,3,True,false
cond-8086766152f912bc768e,batch-110-remote,remote_path,remote_path,1,positive_case,mitigated,mitigated,pair-d74bd4ff84e49b1871931cea,remote_main__raw_wide,,,,,,True,pending_execution,False,False,bundled_remote,gac_fdw_multiregion_event_raw_wide_sample,event_raw_wide_sample,sql-2d78acb1e9ba2eec,"{""as_of_unix"": 1782864000, ""limit_k"": 10000, ""lookback_days"": 7, ""min_value"": 0, ""payload_repeat"": 8, ""payload_width"": 256}",pilot-balanced-v1,medium,balanced,balanced,pressure_remote_mitigated,eu_us_gac,multiregion_union,3,3,True,false
cond-80db3c6809ca200fef25,batch-100-gac,gac_finalization,gac_finalization,1,positive_case,mitigated,mitigated,pair-ca5c9bb9419cd536de0049c1,gac__group_merge_fanin,regional_partial_aggregate,"fanin,group_merge,sort_topk",user_group_topk,parameterized,,True,pending_execution,False,False,not_applicable,gac_fdw_coordinator_partial_user_topk,user_value_topk,sql-5702971938f688d0,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-01 00:00:00+00"", ""limit_k"": 100, ""tenant_modulus"": 8}",pilot-balanced-v1,medium,balanced,balanced,default,eu_us_gac,multiregion_union,3,3,True,false
cond-80fe9b364ce755c6a6f5,batch-110-remote,remote_path,remote_path,1,calibration,mitigated,mitigated,pair-68a988c786359a10476fd1df,remote_main__selective_filter,,,,,,True,pending_execution,False,True,bundled_remote,gac_fdw_multiregion_event_filter_summary,event_filter_summary,sql-b3d1f2c008f7bca2,"{""as_of_unix"": 1782864000, ""lookback_days"": 30, ""min_value"": 950}",raw-small-balanced-v1,small,balanced,balanced,pressure_remote_mitigated,eu_us_gac,multiregion_union,3,3,True,false
cond-8119ac46925f42fdbca0,batch-110-remote,remote_path,remote_path,1,positive_case,stressed,stressed,pair-90733aed58f88e553284f5e9,remote_main__join,,,,,,True,pending_execution,False,False,bundled_remote,gac_fdw_multiregion_global_user_join,global_user_topk,sql-141aa34e20049b28,"{""as_of_unix"": 1782864000, ""limit_k"": 100, ""lookback_days"": 7}",raw-small-balanced-v1,small,balanced,balanced,pressure_remote_raw_stressed,eu_us_gac,multiregion_union,3,3,True,false
cond-820e70de3dd36a40d1a4,batch-140-regional,regional_finalization,regional_finalization,1,positive_case,stressed,stressed,pair-956ca8ab6d416a76e12c75fa,regional__single_edge_user_topk,,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_regional_user_value_topk,user_value_topk,sql-f900e40092ec078f,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-01 00:00:00+00"", ""limit_k"": 50000, ""tenant_modulus"": 4}",raw-small-balanced-v1,small,balanced,balanced,pressure_regional_memory_stressed,eu_us_gac,fdw_raw,3,3,True,false
cond-821f73b8433eec5710c4,batch-130-repartition,repartition_join,,0,negative_control,stressed,stressed,pair-c7574d3dcd62a211935a1c09,repartition__reference_join_control,reference_table_join_control,,,control,reference_daily_aggregate,True,pending_execution,True,False,not_applicable,gac_fdw_tenant_tier_join,tenant_tier_daily_join,sql-7d384f04f17ef6fd,"{""as_of_unix"": 1782864000, ""lookback_days"": 30}",pilot-balanced-v1,medium,balanced,balanced,gac_force_remote_join,eu_us_gac,fdw_raw,3,3,True,false
